date,theta0,theta1,theta2,theta3,lambda1,lambda2,raw_data_json
2025-10-21,1.132003,0.749378,-2.307735,7.640174,4.021952,11.750948,"{""date"": ""2025-10-21"", ""period"": ""21 Oct 2025"", ""beta0"": 1.132003, ""beta1"": 0.749378, ""beta2"": -2.307735, ""beta3"": 7.640174, ""tau1"": 4.021952, ""tau2"": 11.750948}"
2025-10-22,1.133989,0.764875,-2.298413,7.646478,3.9499,11.715217,"{""date"": ""2025-10-22"", ""period"": ""22 Oct 2025"", ""beta0"": 1.133989, ""beta1"": 0.764875, ""beta2"": -2.298413, ""beta3"": 7.646478, ""tau1"": 3.9499, ""tau2"": 11.715217}"
2025-10-23,1.128326,0.774661,-2.296025,7.721684,3.977482,11.767271,"{""date"": ""2025-10-23"", ""period"": ""23 Oct 2025"", ""beta0"": 1.128326, ""beta1"": 0.774661, ""beta2"": -2.296025, ""beta3"": 7.721684, ""tau1"": 3.977482, ""tau2"": 11.767271}"
2025-10-24,1.150519,0.765588,-1.713841,7.415488,3.693951,12.49864,"{""date"": ""2025-10-24"", ""period"": ""24 Oct 2025"", ""beta0"": 1.150519, ""beta1"": 0.765588, ""beta2"": -1.713841, ""beta3"": 7.415488, ""tau1"": 3.693951, ""tau2"": 12.49864}"
2025-10-27,1.143571,0.773191,-1.739598,7.42713,3.771685,12.474991,"{""date"": ""2025-10-27"", ""period"": ""27 Oct 2025"", ""beta0"": 1.143571, ""beta1"": 0.773191, ""beta2"": -1.739598, ""beta3"": 7.42713, ""tau1"": 3.771685, ""tau2"": 12.474991}"
2025-10-28,1.134106,0.782261,-1.737754,7.421939,3.770724,12.470189,"{""date"": ""2025-10-28"", ""period"": ""28 Oct 2025"", ""beta0"": 1.134106, ""beta1"": 0.782261, ""beta2"": -1.737754, ""beta3"": 7.421939, ""tau1"": 3.770724, ""tau2"": 12.470189}"
2025-10-29,1.13302,0.77562,-1.690292,7.411754,3.702686,12.487307,"{""date"": ""2025-10-29"", ""period"": ""29 Oct 2025"", ""beta0"": 1.13302, ""beta1"": 0.77562, ""beta2"": -1.690292, ""beta3"": 7.411754, ""tau1"": 3.702686, ""tau2"": 12.487307}"
2025-10-30,1.140435,0.776937,-1.409914,7.227076,3.553808,12.857962,"{""date"": ""2025-10-30"", ""period"": ""30 Oct 2025"", ""beta0"": 1.140435, ""beta1"": 0.776937, ""beta2"": -1.409914, ""beta3"": 7.227076, ""tau1"": 3.553808, ""tau2"": 12.857962}"
2025-10-31,1.130176,0.777938,-1.359514,7.288729,3.378137,13.001584,"{""date"": ""2025-10-31"", ""period"": ""31 Oct 2025"", ""beta0"": 1.130176, ""beta1"": 0.777938, ""beta2"": -1.359514, ""beta3"": 7.288729, ""tau1"": 3.378137, ""tau2"": 13.001584}"
2025-11-03,1.108662,0.788519,-1.066529,7.250028,3.249984,13.626368,"{""date"": ""2025-11-03"", ""period"": ""03 Nov 2025"", ""beta0"": 1.108662, ""beta1"": 0.788519, ""beta2"": -1.066529, ""beta3"": 7.250028, ""tau1"": 3.249984, ""tau2"": 13.626368}"
2025-11-04,1.116691,0.780273,-1.100041,7.256156,3.241089,13.632654,"{""date"": ""2025-11-04"", ""period"": ""04 Nov 2025"", ""beta0"": 1.116691, ""beta1"": 0.780273, ""beta2"": -1.100041, ""beta3"": 7.256156, ""tau1"": 3.241089, ""tau2"": 13.632654}"
2025-11-05,1.111052,0.774526,-1.181528,7.330976,3.362555,13.332126,"{""date"": ""2025-11-05"", ""period"": ""05 Nov 2025"", ""beta0"": 1.111052, ""beta1"": 0.774526, ""beta2"": -1.181528, ""beta3"": 7.330976, ""tau1"": 3.362555, ""tau2"": 13.332126}"
2025-11-06,1.11908,0.784827,-1.088677,7.258089,3.244697,13.623221,"{""date"": ""2025-11-06"", ""period"": ""06 Nov 2025"", ""beta0"": 1.11908, ""beta1"": 0.784827, ""beta2"": -1.088677, ""beta3"": 7.258089, ""tau1"": 3.244697, ""tau2"": 13.623221}"
2025-11-07,1.123331,0.795765,-1.78137,7.751808,3.888466,12.584449,"{""date"": ""2025-11-07"", ""period"": ""07 Nov 2025"", ""beta0"": 1.123331, ""beta1"": 0.795765, ""beta2"": -1.78137, ""beta3"": 7.751808, ""tau1"": 3.888466, ""tau2"": 12.584449}"
2025-11-10,1.134436,0.797606,-1.302453,7.366788,3.321093,13.254164,"{""date"": ""2025-11-10"", ""period"": ""10 Nov 2025"", ""beta0"": 1.134436, ""beta1"": 0.797606, ""beta2"": -1.302453, ""beta3"": 7.366788, ""tau1"": 3.321093, ""tau2"": 13.254164}"
2025-11-11,1.139079,0.794637,-1.098646,7.203981,3.107783,13.656261,"{""date"": ""2025-11-11"", ""period"": ""11 Nov 2025"", ""beta0"": 1.139079, ""beta1"": 0.794637, ""beta2"": -1.098646, ""beta3"": 7.203981, ""tau1"": 3.107783, ""tau2"": 13.656261}"
2025-11-12,1.133456,0.802151,-1.653339,7.493099,3.781426,12.765153,"{""date"": ""2025-11-12"", ""period"": ""12 Nov 2025"", ""beta0"": 1.133456, ""beta1"": 0.802151, ""beta2"": -1.653339, ""beta3"": 7.493099, ""tau1"": 3.781426, ""tau2"": 12.765153}"
2025-11-13,1.119913,0.785978,-1.407938,7.519746,3.953905,13.239443,"{""date"": ""2025-11-13"", ""period"": ""13 Nov 2025"", ""beta0"": 1.119913, ""beta1"": 0.785978, ""beta2"": -1.407938, ""beta3"": 7.519746, ""tau1"": 3.953905, ""tau2"": 13.239443}"
2025-11-14,1.108359,0.777778,-0.83835,7.370823,3.214505,14.078389,"{""date"": ""2025-11-14"", ""period"": ""14 Nov 2025"", ""beta0"": 1.108359, ""beta1"": 0.777778, ""beta2"": -0.83835, ""beta3"": 7.370823, ""tau1"": 3.214505, ""tau2"": 14.078389}"
2025-11-17,1.119843,0.789117,-0.873929,7.378519,3.206707,14.084256,"{""date"": ""2025-11-17"", ""period"": ""17 Nov 2025"", ""beta0"": 1.119843, ""beta1"": 0.789117, ""beta2"": -0.873929, ""beta3"": 7.378519, ""tau1"": 3.206707, ""tau2"": 14.084256}"
2025-11-18,1.131105,0.787533,-1.465956,7.616815,3.62067,13.073272,"{""date"": ""2025-11-18"", ""period"": ""18 Nov 2025"", ""beta0"": 1.131105, ""beta1"": 0.787533, ""beta2"": -1.465956, ""beta3"": 7.616815, ""tau1"": 3.62067, ""tau2"": 13.073272}"
2025-11-19,1.150347,0.805645,-1.632309,7.669577,3.558226,12.77251,"{""date"": ""2025-11-19"", ""period"": ""19 Nov 2025"", ""beta0"": 1.150347, ""beta1"": 0.805645, ""beta2"": -1.632309, ""beta3"": 7.669577, ""tau1"": 3.558226, ""tau2"": 12.77251}"
2025-11-20,1.161887,0.801649,-2.34166,8.270782,4.165465,11.959328,"{""date"": ""2025-11-20"", ""period"": ""20 Nov 2025"", ""beta0"": 1.161887, ""beta1"": 0.801649, ""beta2"": -2.34166, ""beta3"": 8.270782, ""tau1"": 4.165465, ""tau2"": 11.959328}"
2025-11-21,1.153408,0.806298,-1.562205,7.659695,3.363827,12.998535,"{""date"": ""2025-11-21"", ""period"": ""21 Nov 2025"", ""beta0"": 1.153408, ""beta1"": 0.806298, ""beta2"": -1.562205, ""beta3"": 7.659695, ""tau1"": 3.363827, ""tau2"": 12.998535}"
2025-11-24,1.149867,0.786095,-2.374129,8.29383,4.404205,12.042068,"{""date"": ""2025-11-24"", ""period"": ""24 Nov 2025"", ""beta0"": 1.149867, ""beta1"": 0.786095, ""beta2"": -2.374129, ""beta3"": 8.29383, ""tau1"": 4.404205, ""tau2"": 12.042068}"
2025-11-25,1.150176,0.789637,-1.592234,7.649806,3.830052,13.235184,"{""date"": ""2025-11-25"", ""period"": ""25 Nov 2025"", ""beta0"": 1.150176, ""beta1"": 0.789637, ""beta2"": -1.592234, ""beta3"": 7.649806, ""tau1"": 3.830052, ""tau2"": 13.235184}"
2025-11-26,1.166481,0.77672,-1.606377,7.660334,3.823772,13.242881,"{""date"": ""2025-11-26"", ""period"": ""26 Nov 2025"", ""beta0"": 1.166481, ""beta1"": 0.77672, ""beta2"": -1.606377, ""beta3"": 7.660334, ""tau1"": 3.823772, ""tau2"": 13.242881}"
2025-11-27,1.163635,0.786675,-1.613327,7.65508,3.825998,13.245956,"{""date"": ""2025-11-27"", ""period"": ""27 Nov 2025"", ""beta0"": 1.163635, ""beta1"": 0.786675, ""beta2"": -1.613327, ""beta3"": 7.65508, ""tau1"": 3.825998, ""tau2"": 13.245956}"
2025-11-28,1.167814,0.789604,-1.600416,7.65565,3.82853,13.240297,"{""date"": ""2025-11-28"", ""period"": ""28 Nov 2025"", ""beta0"": 1.167814, ""beta1"": 0.789604, ""beta2"": -1.600416, ""beta3"": 7.65565, ""tau1"": 3.82853, ""tau2"": 13.240297}"
2025-12-01,1.217225,0.75448,-1.547599,7.703592,3.712703,13.166183,"{""date"": ""2025-12-01"", ""period"": ""01 Dec 2025"", ""beta0"": 1.217225, ""beta1"": 0.75448, ""beta2"": -1.547599, ""beta3"": 7.703592, ""tau1"": 3.712703, ""tau2"": 13.166183}"
2025-12-02,1.222308,0.740546,-0.385315,7.233231,2.05083,15.366703,"{""date"": ""2025-12-02"", ""period"": ""02 Dec 2025"", ""beta0"": 1.222308, ""beta1"": 0.740546, ""beta2"": -0.385315, ""beta3"": 7.233231, ""tau1"": 2.05083, ""tau2"": 15.366703}"
2025-12-03,1.215,0.743085,-1.034523,7.41537,3.164005,14.19818,"{""date"": ""2025-12-03"", ""period"": ""03 Dec 2025"", ""beta0"": 1.215, ""beta1"": 0.743085, ""beta2"": -1.034523, ""beta3"": 7.41537, ""tau1"": 3.164005, ""tau2"": 14.19818}"
2025-12-04,1.221217,0.743777,-0.975541,7.41046,3.181209,14.180324,"{""date"": ""2025-12-04"", ""period"": ""04 Dec 2025"", ""beta0"": 1.221217, ""beta1"": 0.743777, ""beta2"": -0.975541, ""beta3"": 7.41046, ""tau1"": 3.181209, ""tau2"": 14.180324}"
2025-12-05,1.227716,0.744296,-0.488319,7.324795,2.35695,15.125037,"{""date"": ""2025-12-05"", ""period"": ""05 Dec 2025"", ""beta0"": 1.227716, ""beta1"": 0.744296, ""beta2"": -0.488319, ""beta3"": 7.324795, ""tau1"": 2.35695, ""tau2"": 15.125037}"
2025-12-08,1.189109,0.749238,-0.495034,7.543218,3.241754,14.770031,"{""date"": ""2025-12-08"", ""period"": ""08 Dec 2025"", ""beta0"": 1.189109, ""beta1"": 0.749238, ""beta2"": -0.495034, ""beta3"": 7.543218, ""tau1"": 3.241754, ""tau2"": 14.770031}"
2025-12-09,1.188452,0.763561,-0.528544,7.544327,3.230972,14.772251,"{""date"": ""2025-12-09"", ""period"": ""09 Dec 2025"", ""beta0"": 1.188452, ""beta1"": 0.763561, ""beta2"": -0.528544, ""beta3"": 7.544327, ""tau1"": 3.230972, ""tau2"": 14.772251}"
2025-12-10,1.172584,0.763147,-0.38674,7.533944,3.429965,14.997863,"{""date"": ""2025-12-10"", ""period"": ""10 Dec 2025"", ""beta0"": 1.172584, ""beta1"": 0.763147, ""beta2"": -0.38674, ""beta3"": 7.533944, ""tau1"": 3.429965, ""tau2"": 14.997863}"
2025-12-11,1.177888,0.767736,-0.628783,7.554503,3.679945,14.614707,"{""date"": ""2025-12-11"", ""period"": ""11 Dec 2025"", ""beta0"": 1.177888, ""beta1"": 0.767736, ""beta2"": -0.628783, ""beta3"": 7.554503, ""tau1"": 3.679945, ""tau2"": 14.614707}"
2025-12-12,1.187728,0.748188,-0.727106,7.70436,3.901659,14.454715,"{""date"": ""2025-12-12"", ""period"": ""12 Dec 2025"", ""beta0"": 1.187728, ""beta1"": 0.748188, ""beta2"": -0.727106, ""beta3"": 7.70436, ""tau1"": 3.901659, ""tau2"": 14.454715}"
2025-12-15,1.192004,0.751712,-0.675637,7.564334,3.663547,14.621366,"{""date"": ""2025-12-15"", ""period"": ""15 Dec 2025"", ""beta0"": 1.192004, ""beta1"": 0.751712, ""beta2"": -0.675637, ""beta3"": 7.564334, ""tau1"": 3.663547, ""tau2"": 14.621366}"
2025-12-16,1.187892,0.737518,-0.749395,7.705227,3.889595,14.452475,"{""date"": ""2025-12-16"", ""period"": ""16 Dec 2025"", ""beta0"": 1.187892, ""beta1"": 0.737518, ""beta2"": -0.749395, ""beta3"": 7.705227, ""tau1"": 3.889595, ""tau2"": 14.452475}"
2025-12-17,1.18672,0.741528,-0.681848,7.67155,3.486194,14.382561,"{""date"": ""2025-12-17"", ""period"": ""17 Dec 2025"", ""beta0"": 1.18672, ""beta1"": 0.741528, ""beta2"": -0.681848, ""beta3"": 7.67155, ""tau1"": 3.486194, ""tau2"": 14.382561}"
2025-12-18,1.194214,0.750841,0.183971,7.600841,1.382351,15.308368,"{""date"": ""2025-12-18"", ""period"": ""18 Dec 2025"", ""beta0"": 1.194214, ""beta1"": 0.750841, ""beta2"": 0.183971, ""beta3"": 7.600841, ""tau1"": 1.382351, ""tau2"": 15.308368}"
2025-12-19,1.197112,0.748625,-0.320624,7.72653,2.706849,15.159073,"{""date"": ""2025-12-19"", ""period"": ""19 Dec 2025"", ""beta0"": 1.197112, ""beta1"": 0.748625, ""beta2"": -0.320624, ""beta3"": 7.72653, ""tau1"": 2.706849, ""tau2"": 15.159073}"
2025-12-22,1.167643,0.767131,0.12016,7.787119,1.678331,15.072587,"{""date"": ""2025-12-22"", ""period"": ""22 Dec 2025"", ""beta0"": 1.167643, ""beta1"": 0.767131, ""beta2"": 0.12016, ""beta3"": 7.787119, ""tau1"": 1.678331, ""tau2"": 15.072587}"
2025-12-23,1.172043,0.774674,-0.21447,7.629947,2.538694,15.097715,"{""date"": ""2025-12-23"", ""period"": ""23 Dec 2025"", ""beta0"": 1.172043, ""beta1"": 0.774674, ""beta2"": -0.21447, ""beta3"": 7.629947, ""tau1"": 2.538694, ""tau2"": 15.097715}"
2025-12-24,1.158497,0.80084,-0.299334,7.676549,2.624638,14.867455,"{""date"": ""2025-12-24"", ""period"": ""24 Dec 2025"", ""beta0"": 1.158497, ""beta1"": 0.80084, ""beta2"": -0.299334, ""beta3"": 7.676549, ""tau1"": 2.624638, ""tau2"": 14.867455}"
2025-12-29,1.159508,0.804617,0.355847,7.614032,1.06313,15.132234,"{""date"": ""2025-12-29"", ""period"": ""29 Dec 2025"", ""beta0"": 1.159508, ""beta1"": 0.804617, ""beta2"": 0.355847, ""beta3"": 7.614032, ""tau1"": 1.06313, ""tau2"": 15.132234}"
2025-12-30,1.158275,0.78172,-0.327943,7.666953,2.627883,14.882122,"{""date"": ""2025-12-30"", ""period"": ""30 Dec 2025"", ""beta0"": 1.158275, ""beta1"": 0.78172, ""beta2"": -0.327943, ""beta3"": 7.666953, ""tau1"": 2.627883, ""tau2"": 14.882122}"
2025-12-31,1.167207,0.805906,-0.392412,7.667819,2.595455,14.88044,"{""date"": ""2025-12-31"", ""period"": ""31 Dec 2025"", ""beta0"": 1.167207, ""beta1"": 0.805906, ""beta2"": -0.392412, ""beta3"": 7.667819, ""tau1"": 2.595455, ""tau2"": 14.88044}"
2026-01-02,1.162632,0.78678,-0.286795,7.755083,2.472803,14.888612,"{""date"": ""2026-01-02"", ""period"": ""02 Jan 2026"", ""beta0"": 1.162632, ""beta1"": 0.78678, ""beta2"": -0.286795, ""beta3"": 7.755083, ""tau1"": 2.472803, ""tau2"": 14.888612}"
2026-01-05,1.157639,0.786912,-1.082019,8.063424,4.130156,13.931538,"{""date"": ""2026-01-05"", ""period"": ""05 Jan 2026"", ""beta0"": 1.157639, ""beta1"": 0.786912, ""beta2"": -1.082019, ""beta3"": 8.063424, ""tau1"": 4.130156, ""tau2"": 13.931538}"
2026-01-06,1.17053,0.79179,-0.461657,7.639453,2.567571,14.885919,"{""date"": ""2026-01-06"", ""period"": ""06 Jan 2026"", ""beta0"": 1.17053, ""beta1"": 0.79179, ""beta2"": -0.461657, ""beta3"": 7.639453, ""tau1"": 2.567571, ""tau2"": 14.885919}"
2026-01-07,1.171897,0.796717,-0.520543,7.596257,2.551266,14.892976,"{""date"": ""2026-01-07"", ""period"": ""07 Jan 2026"", ""beta0"": 1.171897, ""beta1"": 0.796717, ""beta2"": -0.520543, ""beta3"": 7.596257, ""tau1"": 2.551266, ""tau2"": 14.892976}"
2026-01-08,1.164059,0.789342,-0.439196,7.634273,2.575539,14.879826,"{""date"": ""2026-01-08"", ""period"": ""08 Jan 2026"", ""beta0"": 1.164059, ""beta1"": 0.789342, ""beta2"": -0.439196, ""beta3"": 7.634273, ""tau1"": 2.575539, ""tau2"": 14.879826}"
2026-01-09,1.178814,0.790413,-1.322248,8.035263,3.894153,13.610309,"{""date"": ""2026-01-09"", ""period"": ""09 Jan 2026"", ""beta0"": 1.178814, ""beta1"": 0.790413, ""beta2"": -1.322248, ""beta3"": 8.035263, ""tau1"": 3.894153, ""tau2"": 13.610309}"
2026-01-12,1.152039,0.828651,-0.489082,7.568932,2.568199,14.889392,"{""date"": ""2026-01-12"", ""period"": ""12 Jan 2026"", ""beta0"": 1.152039, ""beta1"": 0.828651, ""beta2"": -0.489082, ""beta3"": 7.568932, ""tau1"": 2.568199, ""tau2"": 14.889392}"
2026-01-13,1.162686,0.826378,-0.248694,7.594975,2.02093,15.274082,"{""date"": ""2026-01-13"", ""period"": ""13 Jan 2026"", ""beta0"": 1.162686, ""beta1"": 0.826378, ""beta2"": -0.248694, ""beta3"": 7.594975, ""tau1"": 2.02093, ""tau2"": 15.274082}"
2026-01-14,1.162366,0.824498,-0.084164,7.532628,1.6493,15.539031,"{""date"": ""2026-01-14"", ""period"": ""14 Jan 2026"", ""beta0"": 1.162366, ""beta1"": 0.824498, ""beta2"": -0.084164, ""beta3"": 7.532628, ""tau1"": 1.6493, ""tau2"": 15.539031}"
2026-01-15,1.16318,0.82246,0.002848,7.383186,1.567362,15.355163,"{""date"": ""2026-01-15"", ""period"": ""15 Jan 2026"", ""beta0"": 1.16318, ""beta1"": 0.82246, ""beta2"": 0.002848, ""beta3"": 7.383186, ""tau1"": 1.567362, ""tau2"": 15.355163}"
2026-01-16,1.183415,0.793043,0.04088,7.390063,1.58757,15.34724,"{""date"": ""2026-01-16"", ""period"": ""16 Jan 2026"", ""beta0"": 1.183415, ""beta1"": 0.793043, ""beta2"": 0.04088, ""beta3"": 7.390063, ""tau1"": 1.58757, ""tau2"": 15.34724}"
2026-01-19,1.187783,0.807373,-0.291125,7.45144,1.907876,15.159114,"{""date"": ""2026-01-19"", ""period"": ""19 Jan 2026"", ""beta0"": 1.187783, ""beta1"": 0.807373, ""beta2"": -0.291125, ""beta3"": 7.45144, ""tau1"": 1.907876, ""tau2"": 15.159114}"
2026-01-20,1.186579,0.793278,-0.078001,7.653976,1.464022,15.319129,"{""date"": ""2026-01-20"", ""period"": ""20 Jan 2026"", ""beta0"": 1.186579, ""beta1"": 0.793278, ""beta2"": -0.078001, ""beta3"": 7.653976, ""tau1"": 1.464022, ""tau2"": 15.319129}"
2026-01-21,1.192377,0.77556,-0.06996,7.655215,1.465454,15.310734,"{""date"": ""2026-01-21"", ""period"": ""21 Jan 2026"", ""beta0"": 1.192377, ""beta1"": 0.77556, ""beta2"": -0.06996, ""beta3"": 7.655215, ""tau1"": 1.465454, ""tau2"": 15.310734}"
2026-01-22,1.194943,0.786607,0.003339,7.590722,1.504527,15.314726,"{""date"": ""2026-01-22"", ""period"": ""22 Jan 2026"", ""beta0"": 1.194943, ""beta1"": 0.786607, ""beta2"": 0.003339, ""beta3"": 7.590722, ""tau1"": 1.504527, ""tau2"": 15.314726}"
2026-01-23,1.190246,0.773426,0.090568,7.636522,1.558354,15.470363,"{""date"": ""2026-01-23"", ""period"": ""23 Jan 2026"", ""beta0"": 1.190246, ""beta1"": 0.773426, ""beta2"": 0.090568, ""beta3"": 7.636522, ""tau1"": 1.558354, ""tau2"": 15.470363}"
2026-01-26,1.201786,0.775376,0.076973,7.509987,1.439793,15.524957,"{""date"": ""2026-01-26"", ""period"": ""26 Jan 2026"", ""beta0"": 1.201786, ""beta1"": 0.775376, ""beta2"": 0.076973, ""beta3"": 7.509987, ""tau1"": 1.439793, ""tau2"": 15.524957}"
2026-01-27,1.210292,0.775953,0.03238,7.527644,1.417111,15.530257,"{""date"": ""2026-01-27"", ""period"": ""27 Jan 2026"", ""beta0"": 1.210292, ""beta1"": 0.775953, ""beta2"": 0.03238, ""beta3"": 7.527644, ""tau1"": 1.417111, ""tau2"": 15.530257}"
2026-01-28,1.214581,0.764372,-0.0345,7.533478,1.380421,15.548828,"{""date"": ""2026-01-28"", ""period"": ""28 Jan 2026"", ""beta0"": 1.214581, ""beta1"": 0.764372, ""beta2"": -0.0345, ""beta3"": 7.533478, ""tau1"": 1.380421, ""tau2"": 15.548828}"
2026-01-29,1.185696,0.749607,-0.096652,7.659662,1.665456,15.973542,"{""date"": ""2026-01-29"", ""period"": ""29 Jan 2026"", ""beta0"": 1.185696, ""beta1"": 0.749607, ""beta2"": -0.096652, ""beta3"": 7.659662, ""tau1"": 1.665456, ""tau2"": 15.973542}"
2026-01-30,1.209071,0.768213,-0.3282,7.60495,1.954923,15.628045,"{""date"": ""2026-01-30"", ""period"": ""30 Jan 2026"", ""beta0"": 1.209071, ""beta1"": 0.768213, ""beta2"": -0.3282, ""beta3"": 7.60495, ""tau1"": 1.954923, ""tau2"": 15.628045}"
2026-02-02,1.203998,0.767428,-0.007066,7.646002,1.463383,15.882149,"{""date"": ""2026-02-02"", ""period"": ""02 Feb 2026"", ""beta0"": 1.203998, ""beta1"": 0.767428, ""beta2"": -0.007066, ""beta3"": 7.646002, ""tau1"": 1.463383, ""tau2"": 15.882149}"
2026-02-03,1.236882,0.741917,-0.012279,7.662469,1.460643,15.876507,"{""date"": ""2026-02-03"", ""period"": ""03 Feb 2026"", ""beta0"": 1.236882, ""beta1"": 0.741917, ""beta2"": -0.012279, ""beta3"": 7.662469, ""tau1"": 1.460643, ""tau2"": 15.876507}"
2026-02-04,1.214235,0.747853,-0.317637,7.745559,2.087444,15.843154,"{""date"": ""2026-02-04"", ""period"": ""04 Feb 2026"", ""beta0"": 1.214235, ""beta1"": 0.747853, ""beta2"": -0.317637, ""beta3"": 7.745559, ""tau1"": 2.087444, ""tau2"": 15.843154}"
2026-02-05,1.214905,0.740398,0.194363,7.696605,1.108313,15.988247,"{""date"": ""2026-02-05"", ""period"": ""05 Feb 2026"", ""beta0"": 1.214905, ""beta1"": 0.740398, ""beta2"": 0.194363, ""beta3"": 7.696605, ""tau1"": 1.108313, ""tau2"": 15.988247}"
2026-02-06,1.220836,0.763925,-0.168767,7.638694,1.571804,16.044019,"{""date"": ""2026-02-06"", ""period"": ""06 Feb 2026"", ""beta0"": 1.220836, ""beta1"": 0.763925, ""beta2"": -0.168767, ""beta3"": 7.638694, ""tau1"": 1.571804, ""tau2"": 16.044019}"
2026-02-09,1.209667,0.78027,0.109056,7.765377,1.059154,16.277178,"{""date"": ""2026-02-09"", ""period"": ""09 Feb 2026"", ""beta0"": 1.209667, ""beta1"": 0.78027, ""beta2"": 0.109056, ""beta3"": 7.765377, ""tau1"": 1.059154, ""tau2"": 16.277178}"
2026-02-10,1.206383,0.758554,-0.78993,7.683001,2.763782,15.233075,"{""date"": ""2026-02-10"", ""period"": ""10 Feb 2026"", ""beta0"": 1.206383, ""beta1"": 0.758554, ""beta2"": -0.78993, ""beta3"": 7.683001, ""tau1"": 2.763782, ""tau2"": 15.233075}"
2026-02-11,1.227897,0.757922,-0.558554,7.542996,2.294901,15.729194,"{""date"": ""2026-02-11"", ""period"": ""11 Feb 2026"", ""beta0"": 1.227897, ""beta1"": 0.757922, ""beta2"": -0.558554, ""beta3"": 7.542996, ""tau1"": 2.294901, ""tau2"": 15.729194}"
2026-02-12,1.234089,0.766116,-0.368559,7.415503,1.873352,16.196763,"{""date"": ""2026-02-12"", ""period"": ""12 Feb 2026"", ""beta0"": 1.234089, ""beta1"": 0.766116, ""beta2"": -0.368559, ""beta3"": 7.415503, ""tau1"": 1.873352, ""tau2"": 16.196763}"
2026-02-13,1.236092,0.772212,-0.479927,7.317983,1.871095,16.173717,"{""date"": ""2026-02-13"", ""period"": ""13 Feb 2026"", ""beta0"": 1.236092, ""beta1"": 0.772212, ""beta2"": -0.479927, ""beta3"": 7.317983, ""tau1"": 1.871095, ""tau2"": 16.173717}"
2026-02-16,1.239403,0.774188,-0.47248,7.319136,1.877652,16.174992,"{""date"": ""2026-02-16"", ""period"": ""16 Feb 2026"", ""beta0"": 1.239403, ""beta1"": 0.774188, ""beta2"": -0.47248, ""beta3"": 7.319136, ""tau1"": 1.877652, ""tau2"": 16.174992}"
2026-02-17,1.237254,0.774618,-0.797365,7.312192,2.408161,15.479402,"{""date"": ""2026-02-17"", ""period"": ""17 Feb 2026"", ""beta0"": 1.237254, ""beta1"": 0.774618, ""beta2"": -0.797365, ""beta3"": 7.312192, ""tau1"": 2.408161, ""tau2"": 15.479402}"
2026-02-18,1.223819,0.774692,-0.567212,7.330684,2.21761,15.992385,"{""date"": ""2026-02-18"", ""period"": ""18 Feb 2026"", ""beta0"": 1.223819, ""beta1"": 0.774692, ""beta2"": -0.567212, ""beta3"": 7.330684, ""tau1"": 2.21761, ""tau2"": 15.992385}"
2026-02-19,1.222297,0.774608,-0.441268,7.335557,2.038349,16.23367,"{""date"": ""2026-02-19"", ""period"": ""19 Feb 2026"", ""beta0"": 1.222297, ""beta1"": 0.774608, ""beta2"": -0.441268, ""beta3"": 7.335557, ""tau1"": 2.038349, ""tau2"": 16.23367}"
2026-02-20,1.198214,0.769856,-0.465292,7.298828,2.267464,15.982882,"{""date"": ""2026-02-20"", ""period"": ""20 Feb 2026"", ""beta0"": 1.198214, ""beta1"": 0.769856, ""beta2"": -0.465292, ""beta3"": 7.298828, ""tau1"": 2.267464, ""tau2"": 15.982882}"
2026-02-23,1.20914,0.774921,-0.818974,7.387918,2.722099,15.519603,"{""date"": ""2026-02-23"", ""period"": ""23 Feb 2026"", ""beta0"": 1.20914, ""beta1"": 0.774921, ""beta2"": -0.818974, ""beta3"": 7.387918, ""tau1"": 2.722099, ""tau2"": 15.519603}"
2026-02-24,1.204219,0.789803,-0.842494,7.353362,2.729212,15.527057,"{""date"": ""2026-02-24"", ""period"": ""24 Feb 2026"", ""beta0"": 1.204219, ""beta1"": 0.789803, ""beta2"": -0.842494, ""beta3"": 7.353362, ""tau1"": 2.729212, ""tau2"": 15.527057}"
2026-02-25,1.209443,0.791458,-0.860736,7.35933,2.72733,15.531218,"{""date"": ""2026-02-25"", ""period"": ""25 Feb 2026"", ""beta0"": 1.209443, ""beta1"": 0.791458, ""beta2"": -0.860736, ""beta3"": 7.35933, ""tau1"": 2.72733, ""tau2"": 15.531218}"
2026-02-26,1.18995,0.776282,-0.65382,7.321428,2.708616,16.29251,"{""date"": ""2026-02-26"", ""period"": ""26 Feb 2026"", ""beta0"": 1.18995, ""beta1"": 0.776282, ""beta2"": -0.65382, ""beta3"": 7.321428, ""tau1"": 2.708616, ""tau2"": 16.29251}"
2026-02-27,1.193964,0.781121,-0.987155,7.373498,2.966814,15.630462,"{""date"": ""2026-02-27"", ""period"": ""27 Feb 2026"", ""beta0"": 1.193964, ""beta1"": 0.781121, ""beta2"": -0.987155, ""beta3"": 7.373498, ""tau1"": 2.966814, ""tau2"": 15.630462}"
2026-03-02,1.197315,0.79394,-0.959079,7.428015,3.272577,15.635874,"{""date"": ""2026-03-02"", ""period"": ""02 Mar 2026"", ""beta0"": 1.197315, ""beta1"": 0.79394, ""beta2"": -0.959079, ""beta3"": 7.428015, ""tau1"": 3.272577, ""tau2"": 15.635874}"
